gene	t
RP11-455O6.8	13.533047392982342
PLXNA1	13.532116039718202
AC010492.2	13.524164648051064
RP11-649A18.5	13.523725438824531
RP11-197N18.7	13.521065596055013
RP11-923I11.6	13.518353086313144
AC060834.2	13.516781839839659
CA1	13.515677622302206
PROX1	13.51535018685675
CHRNB1	13.513809914417719
MB21D1	13.508273419524425
DBH-AS1	13.501821363337156
RP3-449O17.1	13.501464987827124
RPL6P7	13.498812210888211
TNFRSF6B	13.493883068615714
LINC00923	13.491890387911644
GDF10	13.490151099477167
SNX18P2	13.48900960158418
RP4-695O20.1	13.488753376187193
CDC42P6	13.487342240248786
UGT1A10	13.483636303667607
HS1BP3	13.483392220594954
TTC39C-AS1	13.482318597722063
RP11-157E21.1	13.48087537197974
RP11-405A12.2	13.480436068051276
RN7SKP18	13.477745049775189
PVRL3-AS1	13.476674609571502
CTD-2514C3.1	13.476063662699747
RP11-1293J14.1	13.475319227517566
RASGRP2	13.474265048593345
AMT	13.472074172186156
RPS7P10	13.467842035079181
ZBED6CL	13.46718866336864
RP11-106M3.3	13.465819580036344
RP4-569M23.2	13.464369032661743
C2ORF91	13.463764282291534
RP11-108M12.3	13.461069031873965
RP11-785D18.3	13.459702332350625
STK40	13.454385973235304
GET4	13.451834998906097
RNH1	13.451667003155249
RP11-164O23.7	13.450103290352631
IGHV3-13	13.448719087150904
FCGR2B	13.446368987132963
CTD-2530N21.5	13.4443841174732
AKR1C2	13.440214584532912
LIFR	13.435808927464588
HIST2H3DP1	13.432502725038129
BMF	13.429881017165398
SLC29A4	13.428554613394757
B3GAT1	13.422871418731129
C1ORF167	13.421064050068019
IGHV3-66	13.421057078505191
KTI12	13.420208592405965
KRT17P4	13.41975472500577
SAMD4A	13.412000142263382
C10ORF71	13.411274028348144
PRDM1	13.409125389995266
CXCR3	13.408895581895957
RP11-326C3.2	13.405572464260983
RP11-1000B6.5	13.404140814813418
GLDN	13.392622754208256
LINC00858	13.38209135150394
PDCD6IPP2	13.379917025090629
BNIP3P1	13.37895386569966
CHI3L1	13.376658550453438
GAD1	13.371473292405321
CLEC5A	13.36966459889691
RP4-671O14.5	13.36898719338015
PIK3R6	13.367826879940822
RP11-789C17.3	13.36759679493059
LINC01099	13.364560847815854
AKR1C4	13.361298574337713
BNIP3P5	13.360347773401347
VSIG10L	13.360191659309322
RP11-64C12.3	13.359538413311684
EPHX1	13.359499096680898
RP11-697N18.3	13.359262200493935
EFCAB1	13.354121054594183
CTD-2144E22.9	13.354107233896642
AC116366.5	13.34860080219089
AC073072.5	13.343367155365641
HMBS	13.338889012132693
GLMP	13.336498732665552
RP5-1171I10.5	13.333973706626702
GGT7	13.331992451192585
SDCBP	13.331030034119491
RPL7P16	13.329973965700795
GOLGA6L5P	13.325232797709669
CYP4F26P	13.321264391741211
AC133644.2	13.318361380900841
CTB-31N19.3	13.318102189180339
CTBP1	13.314643379109159
LINC00674	13.31276489824861
CD96	13.312327193242433
LHX5	13.311492173920055
RP6-114E22.1	13.307396335717085
PDIA5	13.300837247296425
MICAL1	13.300370086781982
CEBPE	13.295277361163123
FAM167A	13.292094122848686
TCP11	13.291362959626728
DAO	13.29034798530383
IQCD	13.290187162105072
CH17-360D5.3	13.289368642369677
RP11-44F14.10	13.289119254866023
AC007193.10	13.284308534438722
HNRNPA1P33	13.284290713549726
RP3-417G15.1	13.28385057793105
CTC-281F24.3	13.283560541416053
LINC01014	13.282839217064843
IGHV3-7	13.281081806965068
GLYCTK	13.280350618128642
GRID2IP	13.28002375341047
CNGA3	13.277224112157572
LINC00582	13.2760237119623
FRAS1	13.274326486948864
RP5-1148A21.3	13.274267213830424
TMEM259	13.272165674284121
IFNGR1	13.27015734328426
AC004967.7	13.26723509041092
RP11-639F1.2	13.267179688373648
CTB-63M22.1	13.265389032412712
CNR2	13.264225866915371
RP11-115J23.1	13.26356451195541
PGM1	13.262237422804144
CAMK1D	13.25655349555482
FAM24B	13.254241666271142
RP11-87E22.2	13.25325159592782
C22ORF23	13.24777944699881
RP11-278J6.4	13.247307651961348
ESPNL	13.245865961216284
SENP3-EIF4A1	13.244182705419133
RP11-776H12.1	13.242101480488667
ST5	13.238127031288721
AICDA	13.235264555108277
PPP1R3G	13.233146515633363
BCL2L1	13.231027636472128
CTD-2385L22.1	13.227668583747661
G0S2	13.227169447946679
LYPLA2	13.226798322263148
TAPBP	13.218723293164354
TAF8	13.218104020067209
GGT1	13.217669704443743
BIN2	13.213585037765753
EPPIN	13.208305430959243
TMEM98	13.207767743671262
FPGS	13.205958403115892
MIR100HG	13.203835902201911
RP1-63G5.7	13.200416512142908
ZBTB11-AS1	13.198741761309847
FNDC3B	13.196670689110068
HS3ST6	13.196513800159638
HLX	13.196164378108111
HYOU1	13.194769274723914
RP11-290L1.3	13.192797754298354
PAQR8	13.192200571236866
AC104024.1	13.191472778133823
AF064858.7	13.190326882653114
TUBB1	13.18965118755336
PLA2G3	13.189647507279794
TMEM74B	13.187993977604545
LINC00942	13.185899841482511
SNHG15	13.184812061070302
TNFRSF25	13.183756269697765
MAPK7	13.180473749856034
CTA-941F9.10	13.178563786744784
TAP2	13.177631741984001
IGKV2-30	13.176682504624054
ADPGK-AS1	13.176083550899083
CTC-425F1.4	13.175417420569671
ZAR1	13.174391655249373
ATL2	13.173858219909556
FGD6	13.171076317752268
TCEB3	13.16412821677725
RP11-478J18.2	13.162889049807173
DUSP7	13.162059224003668
LINC00861	13.161961645715463
CPD	13.161388181842064
RXRG	13.158738149402826
HORMAD1	13.152357391712513
RP11-44K6.4	13.151245676590731
CTB-191K22.6	13.148671633422353
RSPH4A	13.147373508647478
RP11-867G23.8	13.147354455686287
DNAH5	13.146159244854182
HM13-AS1	13.145828329482526
RGS18	13.143220970448803
RPS11P5	13.14239480086288
B3GALT4	13.140074309979855
GALNT4	13.140062560610248
IGLV2-18	13.139825008917512
RP11-435I10.3	13.139313875278042
LINC01506	13.138270659581542
NMNAT2	13.137319487191233
GRIA1	13.13699524961967
RP3-394A18.1	13.130436525558544
PPIAP11	13.130340735565829
RP11-466A19.1	13.128555346743417
C3ORF33	13.127691554337966
RP11-424M22.1	13.125073180192542
RP11-1G11.2	13.124925540897292
TBX2-AS1	13.124046273159937
NOTO	13.121920835168824
RP13-401N8.3	13.116928031595075
RP11-264B17.3	13.116838192676346
KLHL23	13.111923789186596
CHMP6	13.11046398607583
ACOT8	13.104447912099156
RP11-789C17.1	13.103859963468862
ATAD3C	13.102933788284128
RTKN2	13.102409966981991
CRELD2	13.10067448421752
RP11-407G23.7	13.098489905436711
PIK3R5	13.094105867509194
ANP32E	13.091464328712606
ERN1	13.090953640358606
CCDC107	13.08324049117813
PROC	13.082232737050356
CRISP2	13.081330171321406
RP11-326C3.13	13.079251507287287
COL26A1	13.077767949280831
CTD-2531D15.4	13.075610950522538
POU4F1	13.070201096514985
RP11-661D19.3	13.065755474893908
IGKV2D-30	13.065258697757328
TTC24	13.064462255057526
MNDA	13.061782088015287
SLC5A5	13.058093453871994
RP11-861A13.3	13.057010303332728
ARPC3P1	13.056941267473423
RP11-242J7.1	13.054606518294074
TMEM55B	13.05186977500159
PI4KAP1	13.047945616663359
CTRL	13.04414212922155
BCAR1	13.04232407594894
ATP5EP2	13.037047673336799
LRG1	13.03640403667716
IGLV3-16	13.032352471463259
SCX	13.028572359401496
RP11-872D17.8	13.027150837364516
SLC8A3	13.026865012231092
FAM183B	13.024189823820569
MSLNL	13.02173335798459
TPPP	13.02141915791484
RP11-76C10.2	13.016943590159581
LRCH2	13.015914453153242
ARL6IP6	13.013981621017503
ARHGAP24	13.011763457161218
EYS	13.00562307713759
NR4A3	12.997623421722292
DOCK2	12.995340763698044
CD2AP	12.992880457270598
AC008592.5	12.992141101970606
AC005682.5	12.989506129168566
CMTM7	12.98704516132543
TMEM233	12.981489230743716
IQCJ-SCHIP1	12.975633594755708
TPPP3	12.972174519934407
ETV5-AS1	12.970299701439238
DNAJC8P1	12.97022276121503
KCNT2	12.969394334698974
LINC01552	12.966077668325559
PLCXD1	12.963341361170748
RP3-413H6.2	12.963243877608837
NPR3	12.963138121541798
IGHV1OR15-1	12.962225144106377
RP11-294C11.4	12.962225144106377
HOXA3	12.96186479409116
RP4-639F20.1	12.960422999394709
RP11-455I9.1	12.95572204400891
MED11	12.955502628671379
AC113404.1	12.952399884990593
CYP2D6	12.95175578063497
NMUR1	12.951015959318378
TAS1R1	12.950902957335348
LINC01127	12.942250063686199
RP11-191N8.2	12.941068718428172
RP11-34P13.15	12.939356033927975
CH17-212P11.4	12.937025229601387
BRMS1L	12.936263245010911
INGX	12.932400027339758
RP11-280G9.1	12.930588941112912
IGHV4-4	12.93056775532966
TRIM40	12.9268179937951
TM4SF5	12.926590367415603
IGKV2D-40	12.92620956095166
ADRB2	12.925319900616623
PI4KAP2	12.92441604728251
MEIS2	12.924081649528274
BCHE	12.923446950635439
RP4-809F18.2	12.923110947059945
FMO2	12.922067360193692
HCG4P7	12.920375213781538
UBE2E3	12.91830572939359
ZBP1	12.917365691883807
TENM1	12.915909695410246
NPLOC4	12.915202094607665
EPS8L3	12.914075068605673
CRLF3	12.912264768145635
UPK1B	12.91188122088182
FKBP6	12.908571455983967
OR5G5P	12.904067531495224
FAM60A	12.902699751589642
RP11-668G10.2	12.898273048682018
MBL3P	12.89821945374837
RP11-256K7.1	12.89776949761855
MBNL3	12.89757647912019
GUCA2B	12.896292889796273
NCLN	12.895202485859691
PLEKHB1	12.894328391579782
GGA3	12.894026550821954
TPCN1	12.893734972340765
LIPA	12.89244881595037
ASPHD1	12.891794261011274
LINC01395	12.89159629446364
LSM6	12.88869908074249
IRF1	12.886328128262802
CDHR5	12.88250699592899
RP11-120M18.5	12.88170152308714
RP11-148K1.12	12.881665390919972
LINC00865	12.881372941607271
RP11-325K4.3	12.87812614913834
ARID3A	12.875525292069986
RP11-463O12.5	12.872429509641757
RP11-574K11.5	12.871128559397608
LAT	12.862563641198108
SYTL1	12.86089655597785
AC016717.1	12.857787424853912
RP11-53M11.3	12.854213623571349
EEF1GP5	12.854138918334947
RP11-655M14.4	12.847864198234562
IFRD2	12.846589867806369
PLEKHM2	12.844118986693744
RP11-203P23.2	12.843341463085203
C15ORF53	12.842668716851513
AC005592.1	12.839577884675247
COG4	12.83855133162614
OR52K3P	12.838524910901148
XXYAC-YM21GA2.7	12.835671354950932
SYNPR-AS1	12.83532925814259
XXYAC-YM21GA2.3	12.834258515555192
KLRC1	12.834109885321809
LRRIQ4	12.833352942776417
PGK1	12.833272270165258
NSUN7	12.831929835819823
SLC12A9	12.829959227749928
AC011298.2	12.824509635129349
RP11-15K2.2	12.823255438021219
RP11-209K10.2	12.822261947081035
FAM3D	12.822150679455861
ATP11A-AS1	12.820621231788396
C15ORF62	12.819818930895266
RP11-10J21.2	12.816924965526646
RP3-340B19.3	12.81682368341705
NPSR1-AS1	12.81546470142689
TARBP2	12.814488465807335
RTN4RL2	12.813892334989568
SIGLEC16	12.812858818691037
IL12A	12.809604878415875
RFK	12.808126942905524
LINC01348	12.807535655931396
CTD-2262B20.1	12.805980488984837
DEFA3	12.804984526451763
TTC33	12.803998216782022
RABGGTA	12.802981841074445
RNF133	12.800820865654917
AC016831.7	12.800269209041435
PBXIP1	12.797849999095178
CRTAM	12.796442289516936
LPA	12.794926837691316
C1ORF162	12.781313109580525
MEIS1	12.778815862614639
CHRNB4	12.76925548879606
HERPUD2	12.767674646451928
MYO7B	12.766902433672927
RAB37	12.766069183644289
CD33	12.76472731794102
RP11-707O23.1	12.763042469075119
FAM177B	12.762499876218145
RP1-212P9.3	12.761013524911373
FAM150B	12.760993520671018
RP11-474N24.6	12.759421841719094
MAP3K6	12.759086466898497
RP11-44F14.8	12.755483455841539
TUBB4A	12.7514875307213
RP5-875H18.10	12.751001313165649
CTC-455F18.3	12.750057082060309
PIK3AP1	12.749101510160271
TTTY10	12.748566512615922
RP11-96D1.6	12.747674843482026
PSMD8P1	12.746562058412938
SLC41A1	12.746381263634603
AC073283.7	12.744913863013249
HOMER1	12.744763460590145
RAB40C	12.739989069227047
CHD1L	12.73973306534766
FCGRT	12.737938551025577
RP11-114H23.1	12.737641899399295
CGB5	12.737170317843837
WDR13	12.736315322486591
BCL7B	12.736180851267237
RP11-506F3.1	12.735941717271142
PRKCE	12.735776014654162
C22ORF34	12.735117301904511
TMED1	12.73407229795273
AC133785.1	12.731652942575925
RP11-472G21.2	12.725956537663516
ALDOC	12.723026496640678
AP001056.1	12.722760259787174
APOBEC3A	12.721911591767473
FDX1P1	12.7155740885993
RP11-203J24.9	12.711200682756083
CXORF65	12.710676705928536
RP11-421F16.3	12.710546175916527
RP11-85K15.3	12.705988534865911
POM121L9P	12.705410930025167
MROH7	12.703724411354814
PDX1	12.697276354931255
ANKDD1A	12.696913976366396
AC092415.1	12.694712617537895
CDCA7L	12.693439154699362
LIPM	12.69210037560784
KLK13	12.688538112782723
MT3	12.685978610935585
RP11-493L12.3	12.683782073766421
MYO15A	12.683706568782108
LINC00944	12.681316496124614
RP11-387A1.5	12.681248645634776
CTB-114C7.4	12.677922314162968
CELA2B	12.676921768167725
CDC42EP5	12.676654541908688
RP11-293P20.2	12.676277582363285
CNEP1R1	12.674875522610163
CLRN3	12.66964661504333
DNASE1L1	12.667872596677363
RBMS3-AS3	12.66727346728252
RP3-473L9.4	12.666217519808537
C3	12.661899388972566
SERPINB4	12.660497757563165
OCA2	12.659536473709094
KCNE1	12.658907204211342
R3HDML	12.656499178264621
LLNLF-173C4.1	12.656410508163527
TMEM182	12.654945885307617
CCR1	12.654236007218492
MOSPD1	12.651698306295973
TMSB10	12.651475893750725
IL17A	12.646769546684938
RP11-395B7.4	12.646085521655788
B9D2	12.64557222052996
OSBPL9	12.643993926140947
AC010468.1	12.64296040854555
LINC00540	12.63892069467045
AP5Z1	12.634924622946192
AXIN2	12.63444806611824
RP11-521O16.1	12.631788176747621
RP11-412H8.2	12.631124539861087
CTB-133G6.1	12.628887959545853
GALNT3	12.628000165494164
XXBAC-B444P24.8	12.625843155436137
RP11-875O11.1	12.625369826664073
RP11-376P6.3	12.624288578014609
CTD-2554C21.1	12.62382411663965
CLCN5	12.62217182383528
CDC42EP1	12.621195571351869
CALR	12.619853411247762
HLA-DRB6	12.617918458232042
C7ORF50	12.612719474147632
TRABD	12.61231324876453
RP11-125O18.1	12.611608538497535
AC079922.2	12.610314348288368
GRAMD1A	12.60985130365885
CCAT1	12.6085466836161
RP5-1120P11.3	12.607088473108197
ATF4P3	12.603757955173018
ANGPTL4	12.602545019222502
RP11-96D1.10	12.598287012105422
RP11-13J8.1	12.594504858623376
ZDHHC3	12.594349726719358
CPAMD8	12.592318477861918
IGKV6D-21	12.590541743356162
RP11-367G18.2	12.588459817092666
KATNB1	12.58772958539029
COMT	12.587641169901111
CTF1	12.584102804599798
PRAP1	12.58308268508388
NAGLU	12.58279272584824
GJA5	12.57774544218529
ODF3B	12.574250383556603
CAPZA2	12.571714376572794
LINC00968	12.570757705588607
MACROD2	12.569651072649636
ITPKC	12.56963335172835
SH2D6	12.568706798484852
MEGF6	12.568215511880897
ZGPAT	12.568173224498256
RP11-150C16.1	12.567969887113273
P4HB	12.567170414510162
RP11-783K16.10	12.56294183957428
C14ORF1	12.562147185319882
SGMS1	12.560552531337533
TMEM61	12.560031136545152
RP5-965G21.6	12.558449096276652
RP11-190A12.9	12.549807613802072
RPS2P55	12.547828148338967
RP11-193M21.1	12.54652974938798
LA16C-60D12.2	12.545757546786023
RNASEK-C17ORF49	12.54460574307858
RP11-616K6.1	12.542497210359112
TRIM38	12.541366919209896
PPP1R17	12.538234242895136
PTGER2	12.53482787885774
MAPRE2	12.534796657352796
SMC2-AS1	12.534638040608874
HAND1	12.534085050858637
NIFKP3	12.534057267246043
ARHGEF16	12.532816256073318
RPL31P40	12.530220598987434
RP11-1148L6.9	12.528081441189762
RP11-414H23.3	12.52606404360189
HSPA8P1	12.524557187540836
AP003068.23	12.523492614417936
TIGIT	12.517632269501856
CTD-2353F22.1	12.517457944098851
RP11-254F7.2	12.50860958193312
PKMP1	12.505660394492198
RP11-123J14.4	12.5026195138038
LINC01169	12.49953252884179
MOGS	12.496222292380049
FAM157B	12.494297584105636
RP11-341B24.3	12.491082562950082
GRB14	12.490552799747231
RP11-402G3.3	12.489974438987646
PITPNC1	12.484794033669056
RBFOX3	12.484131619402902
INSM2	12.48199651886858
LAP3P2	12.48141215454712
RP11-476M19.3	12.479819117800945
AP4B1-AS1	12.469256080316045
PHYKPL	12.46681227545913
UBASH3A	12.459722646023941
SLC38A9	12.45964231397651
AP001434.2	12.45604919029883
VWA3A	12.45542471517065
RP11-93B14.6	12.453674100283763
KLK12	12.453267497789488
TNFSF13B	12.445657282415487
SELPLG	12.43763368687389
CTD-2376I4.1	12.437257841151276
RP11-131L23.1	12.435058181912176
CARNS1	12.43449185151658
XXBAC-BPG246D15.9	12.431261278531462
KIF25-AS1	12.417156923111845
SH2D1A	12.41406246794005
GBP5	12.413644115376849
AC016757.3	12.412458004973878
ABHD14A	12.412178781574257
RFX2	12.408085749204831
LINC00526	12.405406953854516
RP11-473M20.9	12.404749820243069
NOS2	12.400639263281215
SDF4	12.399510072190877
ACTB	12.397958716032893
RP5-991C6.2	12.396372722247106
RP11-149I9.2	12.39481085594967
TRAT1	12.394767375234075
SLC12A7	12.391813514825833
RP1-118J21.25	12.39078076907711
SLC30A3	12.387741483332736
RP11-512N21.3	12.386909603055836
LRP10	12.38382784704607
FCHSD1	12.381665701448568
RP11-10A14.5	12.37950570710336
PDIA2	12.373046710176839
RASGRP4	12.372349334593423
AC005102.1	12.372016861058581
TRGC2	12.371334967772501
VIM-AS1	12.369972437540476
FDPSP7	12.369793294321928
PLCH1-AS1	12.367655738506715
TPI1	12.365184006694273
RP11-347J14.7	12.361927678085632
AKR1B10	12.360198227662067
SLC37A4	12.360019578703206
AVPR1B	12.359184586981819
PDGFA	12.356366434802318
ZNF114	12.354969426084805
GLS2	12.354732970416428
RP11-302L19.3	12.354448511765609
RP11-296O14.3	12.354237348452328
NKAIN4	12.353992718769636
RN7SL368P	12.353018116607803
ANO7P1	12.352737563718513
MAD1L1	12.352295912039496
ARAP1-AS2	12.349626430994332
MIR155HG	12.348537532939105
MOB3C	12.346918164082838
TIGAR	12.346439998962769
SAPCD2P3	12.343653992855412
THEMIS3P	12.343279496045476
RP11-343C2.7	12.340246134440296
ZNF295-AS1	12.339609048931523
CTD-2196E14.5	12.337198807606939
RP11-380J14.1	12.333122834062976
CPVL	12.331122666800685
CACNG6	12.328811788125526
RP1-301L19.1	12.32768871482164
ASB9P1	12.325878198164581
XXBAC-B33L19.12	12.325761216532564
AC096574.4	12.321799597946518
CCR2	12.321007438607266
ZC3H18	12.317628396714769
INSL4	12.316243967939583
HSH2D	12.31540168666737
CHST7	12.314367559959356
LINC00706	12.314130233341945
S100Z	12.312313756775197
CNOT11	12.311762325958256
RP11-278L15.6	12.311381655143274
OGFOD2	12.310979565967294
TCF24	12.310148824731197
CTB-75G16.1	12.309050305067426
GRAP	12.308018409245674
IL1RL2	12.305666775918503
AC068134.8	12.305212733888249
RRAS	12.304374033143754
RP11-7F17.5	12.304156238241642
RP11-109E24.2	12.301687251706994
IKBIP	12.300843569047107
NMB	12.298410880195991
IL23R	12.297550409067055
CBX3P9	12.296966022238742
SYNGR2	12.292825053859099
TRPM5	12.29249694642916
GOLGA6L4	12.291747714954743
LINC00943	12.289276681098848
TMEM126B	12.287400291894073
BTK	12.287013371273613
SYT3	12.283146133501496
RP11-523O18.5	12.28273845245144
ZNF655	12.277387367965733
MFSD10	12.277162158925012
RP11-536G4.2	12.276264353559105
SGSM1	12.273755323422543
HLA-DQB1	12.271188932830563
CDKL1	12.270475723926314
RP11-111H3.3	12.2702331357954
CTB-39G8.2	12.269036826398686
UBE2D3P2	12.26844649352134
UGT1A4	12.266977902064177
MTND5P25	12.264360158270575
HMGB3P32	12.263980350800407
SYNPO	12.262651279120536
RP11-44F14.2	12.259683421189784
SIVA1	12.258377763253275
LA16C-349E10.1	12.25580653338192
RP11-521C20.5	12.254090591643651
TMEM37	12.25340164059842
RP11-86H7.7	12.253363046089284
SNX21	12.25287344685561
CACNA1S	12.252658516665639
AC008984.2	12.251315679179962
RP11-114B7.6	12.25024735561416
HLA-B	12.249044949490985
LINC00672	12.246386028419352
RP11-50D9.1	12.244066335050485
CTD-2017C7.1	12.2394912813863
LYPLA2P1	12.236746584961121
HSFY2	12.23614766118738
CYP1A2	12.234462327436765
RP11-180I4.4	12.230862960428098
RP11-47A8.5	12.230070008936043
CTD-2095E4.3	12.228859133954966
XXBAC-BPG249D20.9	12.224695775878846
CCL22	12.224292315286657
AC073316.1	12.224136645219655
IL13RA2	12.223523747615364
SRSF12	12.223354083843462
GRM5	12.221340708235909
MS4A1	12.219082387009665
PCDHA12	12.218210427729765
CORO1C	12.217755760924405
AC073130.1	12.213699214666939
RP11-133K1.12	12.212275278287214
ZFP36	12.21196457697433
ZBTB32	12.20468833628121
RP11-106D4.2	12.202394287178885
SLC15A1	12.201807564270656
RP5-1021I20.2	12.201238440781214
CHGB	12.199374447790508
AC093110.3	12.199190032553586
NR2C1	12.197302446698759
HES6	12.196133038194892
GIPR	12.19543530730036
PRX	12.193601251438608
KRT8P35	12.192815613500207
RPL7AP34	12.190438920476044
LINC00460	12.19027106344475
NELL1	12.190021486838964
C4BPAP1	12.18983848970274
KCNV1	12.189746954336142
NNMT	12.188116304767046
EEF1A1P4	12.186022402366584
RP11-266N13.2	12.183078727883375
GNGT1	12.18278000735272
IRG1	12.182086435720645
DLG2	12.179223250098627
RAP2B	12.178967183256798
RP5-1057I20.4	12.177346182084127
AC079753.5	12.172982306274765
RP5-1091N2.9	12.17120622827314
RP11-470L19.2	12.169037241005224
OR7E36P	12.166987261397896
TMEM82	12.166035824272186
RP5-1158E12.3	12.162951185808843
RGS14	12.160184527926502
ARHGEF18	12.158174425067857
FAM169B	12.157968436234126
AF165138.7	12.154858225889573
CTD-2509G16.2	12.154078930995919
AP002856.5	12.14560828919466
OTC	12.141723101987742
RP11-544M22.8	12.140098640719511
TSPAN17	12.137697156792374
EFNA5	12.137435950359746
DNAJC25-GNG10	12.1341457868884
FAM167A-AS1	12.130613851138996
CLTCL1	12.129611069603524
ACTR3C	12.129456202431383
CIB1	12.128669828365313
AP000936.1	12.12795031639164
RP11-325P15.1	12.127949123927543
IL1B	12.127823608757186
RP4-800J21.3	12.126822865193054
ODF3L1	12.113573751778036
RP11-114M1.1	12.11126738995647
SPCS3	12.110570395896312
EEF1A1P29	12.110057744760853
LPXN	12.109181945302293
MRVI1-AS1	12.107736740835067
OLIG1	12.107679316939576
RP11-401P9.4	12.10477023646842
EDAR	12.103872999390305
CR1L	12.103131378325497
PPP3CB-AS1	12.102440263631632
RP4-765H13.1	12.100832011365146
REC114	12.09996062327474
RP11-503C24.4	12.097124616058283
SNX25P1	12.095896836558422
TMEM86B	12.094519009726218
RP11-133K1.9	12.094254154074243
AC124789.1	12.091588135803148
DENND4B	12.087173717751192
RBPJ	12.085480770187145
AC007277.3	12.084628478476441
AIF1	12.08215926655516
ARHGAP25	12.078174463137366
RP11-399H11.2	12.073273975812675
TRIM16	12.072345951958507
FAM224B	12.068430081547241
SRP14-AS1	12.068089056845373
RP11-445P17.8	12.066893420480765
CDC37P1	12.065897829017361
OLR1	12.06403344331823
RP11-632K5.2	12.062779442964022
RP11-845M18.6	12.058187429767354
CNKSR3	12.0557567805276
AKAP13	12.05440006871352
CTD-2540F13.2	12.053506615663839
COMMD8	12.052104444816038
PLB1	12.045844453041726
RPS16P9	12.041425550272274
RP11-249C24.12	12.039155471044918
AC023115.2	12.03497856128205
LINC00528	12.0330816559631
RP11-645C24.5	12.031947286556205
PRSS44	12.031561116055569
GLTP	12.0255366764293
ANXA2P1	12.024870389003889
RP11-923I11.5	12.024160465384142
RP11-206L10.3	12.021302217135226
RPL14P3	12.019024068602334
RP4-583P15.14	12.018700752636615
C9	12.017777435299449
AC012005.3	12.016889463373976
RP11-732A21.3	12.010140274808744
POLD1	12.00513306369792
GUCY2GP	11.996157599908376
C1ORF189	11.99587643287456
GAS2	11.995486455360682
RP11-205M5.3	11.995412644855804
CD14	11.993875414597952
RP3-395M20.8	11.987815917950394
MTHFR	11.986617645352176
TNFRSF13C	11.984752305557238
CTC-281F24.1	11.981550249791514
NFKBIE	11.979805845628775
SUPT7L	11.978212676561904
RAB42	11.974438403630346
AC115617.2	11.971571623321587
RP5-1065P14.2	11.971227671223955
BPIFB4	11.969563058212433
FER1L4	11.967664430570498
BTF3P7	11.96511538270439
RP11-160E2.11	11.958608082345034
ELL2P1	11.954970898525332
EFHB	11.953215950279478
ARHGAP30	11.952923831211919
AQP1	11.952179752497292
CD46	11.950999525400272
CTC-510F12.2	11.943718543499143
TEKT4	11.940521391542026
IRF8	11.936922310547724
GOLGA2P8	11.936594658017349
AC093484.4	11.93551533695359
HSD17B14	11.935098552044192
RP11-664H17.1	11.9331071924088
KRT18P68	11.930049916189821
RP11-187E13.1	11.926576623190213
APOC2	11.919101101698443
RP11-327J17.2	11.913926729800293
BAHCC1	11.910734896514446
RP11-930O11.3	11.907740826895404
ABCA3	11.907425392748797
NCKAP1L	11.904595850626135
PGM2L1	11.900982363140784
AC006460.2	11.89794070336708
SNRPCP1	11.896378340541172
PRSS45	11.895369345036107
PLCXD3	11.892932758219597
RP11-680N20.1	11.891881201757448
KCNN2	11.889142691797527
RP5-1017F8.2	11.889000170736862
CACNA2D2	11.886686867289917
RP11-356J5.12	11.886598703513084
FUK	11.885517240590382
PAQR7	11.884159040303256
KNG1	11.883111832706438
GATA1	11.882545187161565
RNF112	11.882534672423349
DNPH1	11.880641079516417
FAM50A	11.879079862276948
MAP3K11	11.878950117862807
RP11-114H23.2	11.878763905131663
CPLX2	11.87836440236397
LLNLR-470E3.1	11.878155845095138
NT5DC4	11.877551124708434
LRRC37A4P	11.876235616554181
LINC00332	11.871536919575979
AL162759.1	11.869110550038956
RP11-499O7.7	11.868925369154406
RP11-796E10.1	11.86130946941712
COX14	11.860099960958982
SLFN14	11.858930355098192
SGTB	11.857603778070342
FP325331.1	11.857403238050196
TRIM53AP	11.856918015498529
HNRNPDP1	11.851874593040995
LINC01572	11.849642000257123
CH507-24F1.2	11.847911931827985
HECW2	11.84740616261675
SEP15	11.84432718932259
CTD-3194G12.2	11.843829056052995
RP11-446E9.1	11.84269212749259
EFNA1	11.84161895472736
RP11-160E2.19	11.841255459172002
IGHV3-20	11.84037930469127
SMIM24	11.838375606191306
AC004988.1	11.835720241347953
LHFPL4	11.832406151429579
RP11-723D22.3	11.827144933718595
AC106876.2	11.82584341346646
RP11-336A10.5	11.822967035207398
RP11-348J24.2	11.821300784099964
DOCK5	11.820021600247472
AC006386.1	11.819440774685937
AC008271.1	11.816431686197191
RP11-256L6.3	11.815546961603738
RPL7P50	11.815157785259194
RP11-45M22.2	11.812230592325228
OR5G3	11.807985416095985
ORAI1	11.807518029559619
LINC01594	11.805897580057968
AC007879.7	11.804484071839335
RPL17P50	11.803173107265266
MZB1	11.802409418042098
RP11-91I8.2	11.80207853512913
AC092535.3	11.800420341735688
KIAA1919	11.798802859641311
RP11-430B1.2	11.798085171011508
RP11-3K16.2	11.797691768707361
RP11-493L12.6	11.797060647692
TMEM30B	11.795363999381523
NTHL1	11.794793924669344
RIOK3	11.794459809625398
ALAS2	11.793679408632453
IGHV4-28	11.79106365958531
ABCC1	11.786336828071565
ZCCHC11	11.783971121509488
CTC-301O7.4	11.783147070447146
RP11-627G18.1	11.78274597510784
AC027601.1	11.776855244173225
KCNMB2-AS1	11.775824684340561
CD2	11.774333631625593
XXYLT1-AS2	11.773789988995688
