gene	t
RP11-190A12.9	10.693524810336935
RP4-612B15.3	10.693142979820166
LRRC69	10.692404729670146
AC007282.6	10.690943851656803
TCF3	10.690734582348707
RP4-646N3.1	10.689941588794857
RP11-455O6.8	10.689453825961994
SLC22A9	10.688803237290843
CAPN3	10.688635354413094
GEMIN2	10.688144357974116
SYT14P1	10.685331926750429
EPDR1	10.683079537385058
RP11-775L16.1	10.682723900720255
WBSCR16	10.6805992093722
NOL6	10.680412518579747
TTC5	10.678993565092213
RP11-319E16.2	10.678457301334774
STAB2	10.676139357380366
APRT	10.673863336559803
C12ORF50	10.672971389876206
CTD-2105E13.6	10.672233286918953
IGKV1-13	10.67082773013121
BIN1	10.670664000539128
RP11-82L18.2	10.668609897565169
IL37	10.668509346128271
LSM4	10.66788839995802
AC126365.1	10.665596998122213
MUS81	10.665376115042498
RP11-404P21.8	10.664924089999955
MEGF11	10.6648443655793
DVL1	10.662615997907762
RP11-20D14.6	10.660387709802867
CD27	10.659710029794688
RP11-962G15.1	10.658266452293585
HTR3B	10.657417112130071
CH17-224D4.1	10.656178082510387
RP9P	10.656138783974212
RP11-430B1.2	10.655181114714976
ZNF197-AS1	10.652325904360406
RPA1	10.651123155097553
FLJ27354	10.650707867573132
CTD-2576D5.4	10.649131088469163
HMGN3	10.648894163791427
UBE2J2	10.648855919603818
ALDH1L1	10.647477633015987
RP11-635L1.2	10.647263281343474
CYMP	10.646493930501988
ZDHHC4	10.645345083287657
APEX2	10.643213808369625
AC093159.1	10.640815344684214
RP11-242C19.2	10.640077700536095
CEP85	10.639345178069355
FAM27C	10.638707586728422
TPX2	10.63663106804811
RP11-769O8.1	10.636186198924685
CDX1	10.635078532683133
PPP1R14B	10.63278979791135
PPIE	10.632634914111232
RP11-273B20.1	10.632493640293562
ALAS1	10.62922753840402
GATA5	10.628730922159281
CTD-2523D13.2	10.628197253883636
IRF6	10.625726506428721
KB-1742H10.3	10.624826680867919
MIR31HG	10.619227300018546
AUNIP	10.618648894890125
SEMA6D	10.616876452929937
IGKV2-30	10.614498715734737
CKS1B	10.610835422840779
RP11-309L24.4	10.609264935937015
ADAMDEC1	10.605288553031635
RP3-394A18.1	10.603112544869266
RP5-1165K10.2	10.601411132000885
RP11-390N6.1	10.601296682191803
BRD7P2	10.600277661794443
DPH7	10.599119051313338
RP11-360A10.1	10.598081144342501
RP11-44M6.7	10.597418841638376
RP11-391L3.1	10.597254831229495
LAT	10.596875717443904
KRT38	10.595778203213829
HBB	10.594372068348829
MBNL1-AS1	10.593566180315012
RPL21P7	10.59349577480852
POLE3	10.59046923699207
ADCK4	10.5883579616685
TTC23	10.588005628111102
UAP1L1	10.583363067077977
KCTD15	10.583224798047247
ESPL1	10.575348339936715
RP1-313L4.3	10.574563189916754
KIF23	10.573012439883879
RP11-280G9.1	10.571744396322632
GINS1	10.569916578595771
SPIB	10.569061789049512
PRRG3	10.567914365652696
RP11-314D7.1	10.567241644121077
C14ORF80	10.5670355011251
KNDC1	10.566946682790228
RAB1A	10.56621676482371
AACSP1	10.565511753893906
RP11-689B22.2	10.565277884341587
MPHOSPH6	10.564661821196223
PSMD8	10.563505465706248
LINC01506	10.561480659729458
SPG21	10.561378405258974
DENND3	10.56021829626405
RP13-143G15.4	10.559092175744627
EIF4A2P4	10.558315132638363
AC002310.7	10.558083528016045
PCBP3	10.556581181254856
PPIAP26	10.556038429918907
EML2-AS1	10.555990743173435
CTC-510F12.3	10.551749552468024
KLK1	10.55013123724202
UBE2D1	10.549704036221314
RP11-989F5.4	10.54901017286622
ARL5A	10.547458543497624
GUCY1B2	10.546306828489831
ATP5G1	10.545590532489108
COX4I2	10.543152259034994
RP11-98I9.4	10.541462516604703
COL4A2-AS2	10.5405694037142
PSMB3	10.54054417300178
VWDE	10.540367354153112
RP11-568J23.5	10.537219924481798
RP11-446E9.1	10.534986487086625
FEM1A	10.533542488121613
ATP6V1E2	10.533061336461884
CTA-293F17.1	10.532819582683508
LINC01228	10.532364269610609
HOXB5	10.528050659459112
NUP62CL	10.524831913945022
IGLV3-12	10.52475200330005
RP11-423H2.1	10.524118853659429
DGKB	10.522610167277481
LINC01465	10.519404943418627
C7	10.518826065703326
C16ORF74	10.518772783240747
SLBP	10.518308988152725
SLX1A	10.51790050615747
PLAGL1	10.51643412587377
GTPBP6	10.51482397611743
PTGFRN	10.509884042915761
CTB-31O20.6	10.508681262389938
C22ORF42	10.50852167138817
UBE2A	10.503305829089735
AC073072.5	10.50196684846862
CRYBB2P1	10.497362458324565
KCNH2	10.497289708490872
RP11-366L20.3	10.494407059871184
LINC00330	10.494373160027909
BUB1B	10.492310701404769
DCDC2B	10.491303974672782
RP11-74M13.5	10.490825994465265
PRPF40B	10.48971568097407
PCNXL3	10.488283426585225
C3ORF67	10.486497722361598
MZB1	10.484682061351648
RP1-292B18.1	10.48123580781564
TGS1	10.480339825906873
HLA-A	10.479444223075108
PIGS	10.47909799187547
EPAS1	10.478338398950712
CTD-2377D24.6	10.47721344537083
RP11-91H12.3	10.477164569866014
FRRS1L	10.47711903998878
AC005014.5	10.476624496697484
MTAPP2	10.475575051858085
SEPT14P12	10.472915788127214
DCAF13P1	10.471363228129613
AC055733.1	10.471345530412432
ACTBP8	10.46992779909935
RP13-977J11.6	10.468770372223814
RP11-352D13.6	10.467613787465671
ACTR2	10.461442399626222
RP11-440I14.3	10.460581424609792
SERPINH1P1	10.456995541382035
CTD-2313J23.1	10.453590443536655
SEH1L	10.45343482679437
CXXC1	10.453408479688177
LA16C-321D4.2	10.453064512993226
SMYD2	10.452197067737169
ENTPD7	10.451655064673073
TBC1D7	10.448476270586658
RP4-592A1.2	10.448251301711146
AL163953.3	10.447041516823596
LINC00936	10.445337050459711
UQCR10	10.442921848373297
XCR1	10.442837688833583
SNRPD1	10.44225594245222
RP4-806M20.3	10.442052945118109
NFKBIZ	10.440365194916001
LSM10	10.438650614632401
LGALS9B	10.435211447685651
LY6G6D	10.432003769030597
RP11-479O17.9	10.431832650328111
FGD2	10.430958732124648
CTA-228A9.4	10.430771022871303
CLEC1B	10.430377520148156
RGCC	10.430156159020463
CCL2	10.42899694106272
RP11-169D4.2	10.428710299305042
CTBP2P8	10.427249887616838
COX5B	10.427235678742777
RRP1	10.426966617636145
CNNM2	10.426874587850117
LPIN3	10.426661441210639
C11ORF91	10.426448906250954
GS1-204I12.4	10.424586499168637
MAPK11	10.423584012381133
NDUFA11	10.423467794519077
FAM201A	10.42327558782661
FLCN	10.421067711538884
MTERF1	10.419348010545418
SLITRK3	10.419013443439235
RNGTT	10.416825871328307
DDX43	10.41614696028062
PNMA6A	10.415480870234342
XXBAC-B476C20.9	10.414922113596768
CTD-2616J11.14	10.414909800198764
XXBAC-BPG32J3.19	10.413655819836789
RP11-141O11.2	10.407678602245712
HSD17B13	10.405786166974117
RP11-308B16.2	10.404115113306187
TRMT61A	10.403714348015763
HLA-E	10.40210733660145
ARAP1	10.40159019075996
RPS6P8	10.40047455298542
KIR3DX1	10.398351481520026
HBA1	10.397657374429679
DUTP1	10.397420438357532
ADGRE4P	10.39665990616602
ACTG1P22	10.396544459774722
RP13-616I3.1	10.394390843910836
C20ORF166-AS1	10.391049952210176
PRSS53	10.389702831348188
BAP1	10.38914109314976
FLJ36000	10.384124639191874
RPLP0	10.383899225700874
LINC01605	10.382580823865313
PEX5	10.382069381702467
TCEB2P2	10.380343156845237
RP11-444E17.6	10.379976934258943
SNRPA	10.379169348346494
RNF43	10.374502540914817
GRIN2D	10.374496068211869
DIAPH3	10.37325518399624
GUCA2B	10.370876071529823
TRIM28	10.370250252363435
METTL17	10.370156812022513
RP11-320G24.1	10.369031370689598
RP11-15K2.2	10.368046174243203
SNTB2	10.366697453329834
RP11-65M17.3	10.365585993734538
BYSL	10.36524869520973
ZNF622	10.361525164514044
GALNT13	10.360990169944431
AC010894.3	10.36025781079608
FGFR1OP2	10.358915075828971
RP11-157E21.1	10.357697857145098
EHMT1-IT1	10.356677639563769
CTD-2196E14.8	10.355769376170036
SLC7A4	10.355228956935738
OR52L1	10.354751246845874
UBXN6	10.352113524679213
GTF3C5	10.349448666055011
GOT1	10.349156521022982
TMEM229A	10.348547888331002
CD83	10.347234028453308
PPIAP11	10.347015278867623
FDFT1	10.346937631202866
SLAIN1	10.345629235013881
CTD-2369P2.5	10.345415349170288
FAM26D	10.344988575464226
TTF2	10.341341852101486
DNAJB4	10.340025588441454
RPL35P6	10.33835645814891
AC005042.5	10.337208330291851
CRIPT	10.334947304819245
DPP10-AS1	10.334272220059722
EIF5	10.33205208552844
PDLIM4	10.331815213397176
MARCKS	10.330998316971092
SLC25A43	10.330566372648484
MELK	10.330448549189054
KCNQ5	10.329737024882613
AC008074.4	10.327953624913842
VWA3B	10.326820152397325
RP11-504A18.1	10.326736165136596
RP11-529H20.3	10.324709183563687
RP11-81H14.2	10.322532231874424
CTC-537E7.3	10.32179410355584
RP11-655M14.12	10.321514245345972
CD300A	10.318578691378328
SAE1	10.317643105594623
UCKL1-AS1	10.317323477356728
GAGE2A	10.317264615030625
PSMA3	10.317039357463015
RGL4	10.313756735455238
GUCY2F	10.311161893122952
PYURF	10.311098278031103
KCNIP4-IT1	10.311053349109622
INHBC	10.310968225858636
RP11-769O8.3	10.309869388498413
RTP5	10.309381280555623
IGKV1D-13	10.30935962308085
RP4-607I7.1	10.307979327522865
CLLU1OS	10.30778245009265
ADGRG1	10.307714131659559
NT5C2	10.306732693689634
XIRP2	10.302528888812173
IGLV10-54	10.30066529142547
PSD	10.299052997359656
ASB1	10.297990538241205
AC083873.4	10.297598770368912
PCNA	10.297287997463219
FOXL1	10.2945077937579
CD247	10.293759388321716
IL1R1	10.293128158367963
PLXNB2	10.291423647901825
WWTR1	10.288836069624809
DNAJC5B	10.288346722605837
DAPP1	10.286977874392184
TIGIT	10.286852075078643
KRT72	10.28675225519022
IL21-AS1	10.2857044266988
LYPD1	10.282396081502554
AC091132.1	10.281401480814788
LINC01192	10.279400177567748
PLA2G10	10.279097957473498
HELLPAR	10.278577202510533
RHOQP3	10.277260906162775
STK32A	10.277151855468768
GANAB	10.276213816403663
HBG2	10.275920343679594
C22ORF23	10.274140225754854
POM121L2	10.271395349889733
CAMK2D	10.270735197327513
PLA2G5	10.270562852634162
MKKS	10.270179822317562
MOB3B	10.267132243876219
ADRB2	10.266942793902052
RP11-403A3.1	10.266604097908445
CTD-2540L5.5	10.266260135904098
CCBL1	10.265654390255976
RP11-440I14.2	10.265250692955194
DPPA3P2	10.264840311670499
ATP5G1P4	10.264199210150649
SFTPD-AS1	10.263883003144386
RP11-831A10.1	10.26378191883329
COL4A5	10.2636980411694
PANX1	10.262966491962917
TRIM53CP	10.26103900481192
CHCHD10	10.26029475092146
RP1-118J21.25	10.259508575458122
KCNE1	10.257913905754176
RP11-706C16.8	10.257587639921088
KCNJ1	10.255960225972993
RP11-412P11.1	10.25517681511208
YOD1	10.253528063632054
TMEFF2	10.251670211315162
ALAS2	10.250894981622443
SLC17A9	10.250818799357283
KRT33A	10.249988972531103
ANAPC5	10.248874210485143
CT45A2	10.247809986875485
RP11-3K24.1	10.247308142149752
RP11-138B9.1	10.246304898848953
RP11-62L18.3	10.243929813578657
ARPC3P1	10.243146786300317
HIST1H3F	10.242464748258218
IGHV4-4	10.242242975240309
KRT18P22	10.240761625796681
HDHD1P2	10.237979381337585
CTB-39G8.2	10.235452344254233
RP11-14N7.2	10.234033976216748
RP11-153K16.1	10.23393233220796
RP11-651P23.4	10.2337716113503
TTC39B	10.232818778701496
RP11-107N15.1	10.232697820120428
PAX6	10.231707037439026
CTD-2587M23.1	10.230728007821561
ADGRD1	10.230560078676376
ZNRD1	10.22831963756221
RP11-594N15.3	10.227697090877761
PTENP1-AS	10.227433392055469
NDE1	10.22639913651875
PTMAP5	10.225731663311457
RBMY1J	10.22425719453742
RP11-662I13.2	10.222692044836531
HELT	10.222249174936584
RP11-493L12.5	10.221304799997121
TRPM8	10.221207329421368
CTD-2292M14.1	10.218030861090451
RP11-973H7.1	10.217975372336303
WWTR1-AS1	10.217285646348246
NUS1P2	10.215023800301411
CSPG5	10.213834445036756
NEK2P4	10.213774487028664
HUS1B	10.21350723635542
MAP3K8	10.213219014026501
RP3-509I19.11	10.213038197740266
DBF4B	10.212759834552473
RPL15P3	10.212676419892171
CHRNG	10.211873641581244
EOGT	10.211721441268992
RP13-463N16.6	10.209745668495366
C9ORF16	10.209378773113313
PABPC4	10.207563751619656
FGF12	10.207296995970225
LINC01099	10.207261939178576
AC106875.1	10.206099910081239
AOC2	10.205559899282242
SUMO1P4	10.205214372431897
RPL21P13	10.202414245165292
AP001042.1	10.202300572920533
AC019186.1	10.201359080180858
TIGD1	10.200098338511395
GNPTAB	10.200053482054484
KPNA3	10.200021561675555
MGAT3	10.19853066640963
C1ORF158	10.197596329251606
CTD-2256P15.2	10.196416314009616
IGKV1D-43	10.195758065389551
CTB-1I21.1	10.194257967568072
RP11-148M9.1	10.194195973571228
E2F8	10.193542171961882
ANKRD63	10.192983674098555
RP11-196G11.3	10.191794010024209
GSC2	10.191778027108592
RP11-243M5.2	10.189122558631553
TSPAN17	10.187830556164714
KLHL7-AS1	10.187743482491243
TXK	10.184940011859288
RP11-888D10.3	10.182442496677146
RP11-752G15.4	10.181654246131265
RP11-660L16.2	10.179258211587682
TLR8	10.178208774798495
BCL2L15	10.177028329545186
PRKAB1	10.17606394143551
PFKFB2	10.17535053120199
RP11-286B14.2	10.172854723362006
FAM24B	10.172036776648975
ABHD6	10.17191496967923
CTC-534B23.1	10.171311173843298
LINC01320	10.170711495900209
MINA	10.169527807817781
AC023669.1	10.169491174649348
MRPL38	10.168412047729348
TUBG1	10.168041280389264
STARD7-AS1	10.166163879299075
DEPDC1	10.165962446928264
STIP1	10.165662545317135
KRTAP3-1	10.164590270050265
ZSCAN25	10.164215784138745
ISG20	10.162428890253103
LPO	10.162180609252122
AC110781.3	10.161916412748761
SH2B2	10.160448309582884
TMEM155	10.160238705991947
FRMD8P1	10.158407886123785
RP11-423H2.5	10.15787921886973
SMIM10L2A	10.151792576884713
RP13-516M14.8	10.151638855426622
AAK1	10.151364983791026
RP11-290F5.2	10.148271641568108
RCOR2	10.144403732155423
DAPK1	10.143733282985622
RP11-529A4.7	10.14341797450175
PAG1	10.143139642647224
UBA6	10.142716844163472
ZCCHC12	10.140874272873022
PIK3IP1	10.140341789142717
CTB-78F1.2	10.139153088616458
S100A16	10.138726936213178
CCBE1	10.135576354432116
RP11-303E16.9	10.135488514195043
SYCP2L	10.134487050489858
AC058791.1	10.134433887827214
TRPM1	10.13185031907349
CTD-2382E5.6	10.131738770095275
BTF3P7	10.131391420153923
EXOC3-AS1	10.131296016801135
RP11-404K5.2	10.130817041025136
RP11-185E8.2	10.130278112615132
AC073326.3	10.127096513301879
SAPCD1-AS1	10.126298117747039
IL4I1	10.125223574714605
AC006994.3	10.12465741975066
ATP5D	10.123477429976631
FEN1	10.12312087316259
GARS	10.121928697315665
RP11-3B12.2	10.120452728360496
RP11-146D12.2	10.119905543322071
WBSCR22	10.11925219524731
HCG4P3	10.119007511777589
RP11-1084E5.1	10.118364859091223
SLC1A3	10.115763232872245
AMELY	10.114659099175261
RP11-36C20.1	10.11192534343238
FKSG59	10.111463996732734
C19ORF52	10.109307168627893
CKMT1B	10.109104635723495
TOP1MT	10.10891815908695
HAND1	10.108065095035425
CTD-2374C24.1	10.107194500150165
FANCI	10.105347803689869
ARHGAP25	10.103993722694042
BEND6	10.102898092623567
RP1-37N7.5	10.10229523862302
RP11-288C17.3	10.100739448786
IL12RB1	10.10069525400874
RP11-120C12.3	10.097924605208918
RHBDL2	10.09605010444223
CTD-2066L21.1	10.095860914953493
C19ORF81	10.095598548566175
CNN2P1	10.092585949538755
LINC00393	10.089926412988966
LCAT	10.089307363796289
MAPK10	10.08926375359588
FAM95B1	10.089072432155104
RP11-152N13.16	10.08900852182873
LINC01068	10.08874862951948
ASIC4	10.086745970864111
SUN2	10.085718831019397
VAV1	10.083290370447013
PLEKHJ1	10.083027902880106
RP11-849I19.1	10.08137396815279
RP11-45M22.4	10.080166032191824
LGALS3	10.078291365809758
C16ORF87	10.076084213943089
EEF1GP5	10.075614119526708
LINC00881	10.073060780177586
STK35	10.07279424661191
EIF3EP1	10.07243166267824
CHORDC1	10.072114140852296
RP11-78A19.4	10.07206809579877
RP11-1085N6.1	10.07163230152727
XK	10.070111620264793
DDX49	10.069661709629086
HRH1	10.06949695259758
SPG7	10.068443327098205
TXN2	10.067749453041383
CDHR4	10.066749647770934
VWA7	10.066623470458556
RP11-90L1.8	10.066183648235842
CST7	10.065500268601362
LSM12P1	10.062348056801515
RP11-326K13.2	10.062292007053642
LTV1	10.061412286167547
BCKDHA	10.060729822010869
PCIF1	10.060099235333377
HAPLN3	10.05879375277333
XKR5	10.05843065064412
TONSL	10.057586428810863
RP13-766D20.4	10.05310899823643
KIAA0101	10.052356166396873
ACSS2	10.052058790855844
CD80	10.05199162319012
CDC34	10.049533519392833
AGFG1	10.047464837588347
FOXK2	10.045777915112636
CENPVP1	10.041963998501723
ARAP3	10.041748870827602
C7ORF43	10.041104562744648
RP11-109N23.4	10.040711464713494
RP4-541C22.5	10.038549077327604
ATP6V0CP3	10.034851995142382
RP5-887A10.1	10.034016825304649
KRTAP9-12P	10.030198101896035
UCHL3	10.028927245300029
TRAF3IP2-AS1	10.028196152533356
OSCAR	10.028085301935903
AC073333.1	10.02667946696612
CASC4P1	10.026010267288557
RP11-625H11.2	10.025446105825552
KMT2B	10.021950390319857
BLMH	10.020916513594095
KCNA10	10.01880302293669
RP11-1223D19.2	10.018408480296227
ARHGAP23P1	10.01793930797698
CTD-2022H16.2	10.014645692954963
SERPINA1	10.01436594366759
FAS	10.013476050544122
RP11-192H23.4	10.013252483835934
PARD3-AS1	10.012387271702375
ABTB2	10.011816006744427
RP11-366M4.11	10.011786419717655
MORN5	10.010523743941253
RP11-3L21.2	10.009432515199205
MLKL	10.009026811707685
IL2RG	10.008222146314315
RP11-374M1.5	10.007184832142109
RN7SL585P	10.007102788457729
CHRNA4	10.005135460501668
CTD-2522E6.4	10.00507473853924
GP9	10.004823795199274
MSC-AS1	10.004286405026559
ARHGEF18	10.003905846349436
RP11-177C12.1	10.003673541307338
DRG1	10.003433738791058
RP11-365N19.2	10.001111372045463
E2F1	10.00109008582491
ADAM19	9.998300060477277
ZNF202	9.997938698593188
HMGB1P11	9.995856810931304
RP11-989E6.3	9.993812173808296
KIAA2013	9.991791164347182
RP11-467L13.7	9.990042259586199
FAM25BP	9.98962927642202
RP6-24A23.6	9.988194183195565
IGKV1OR10-1	9.987270221834875
RP11-1085N6.3	9.98635195094913
MB21D2	9.982951268637274
RP11-863K10.2	9.982855911741304
HNF1A-AS1	9.98186546438782
LINC01448	9.980104746433074
KCNJ14	9.978132323033359
CDC42EP2	9.974879223465493
ATP5J2	9.974238325267645
P2RY6	9.974213689269249
NRADDP	9.974124572459642
POLRMT	9.970134067608724
CTD-2022H16.3	9.967842610544754
TTTY2	9.967591743046597
ALK	9.966221545467105
ARHGAP4	9.965276035443452
AC007050.18	9.965124193589947
PLEC	9.964347380250839
MAP3K19	9.963678862592268
NTMT1	9.962463235253033
RP11-656G20.1	9.962280846814823
CTB-31O20.4	9.961980238797524
CTB-49A3.2	9.96138234931032
AICDA	9.957727879804342
FBF1	9.95751629519721
NSUN3	9.954687246041647
IFNAR2	9.954595739295643
CKS1BP3	9.95447356551059
DHRS13	9.954264822405388
AC090954.5	9.954124582695053
SNX6	9.954018931621444
H2AFY2	9.948705797492085
ZNF593	9.947330217845916
MRPL51	9.946440168794208
DYNLL1P4	9.945161422906349
SPC24	9.944821768705483
SIRT2	9.944713356923122
NCR3	9.944589252243592
TNPO1P2	9.942641261497231
RP11-587P21.2	9.941455586000917
PASD1	9.938938644008914
DPY19L2P1	9.936748501795403
SQLE	9.935513863601114
WDR11-AS1	9.935208913573115
IFFO2	9.934440028865602
COL23A1	9.934346622075257
AP000304.12	9.93400975098693
RP11-3P17.5	9.933415821976922
STAMBP	9.930710953918524
LINC00485	9.929229221055872
LINC01096	9.928650195898289
HNRNPA3	9.9257041417117
RP11-322E11.2	9.924893507788735
RP11-3J1.1	9.924047580012719
SH3GL1P1	9.92391441695731
GINS4	9.921259288460575
DHX16	9.920942606195686
DIRC3	9.919983008996281
METTL1	9.919918949295038
GBA3	9.919428029840205
KB-67B5.12	9.91295947961647
SCNN1B	9.910951101301531
CA1	9.909805205964496
CCDC150	9.909592539063047
SEC61G	9.908061725123508
FBLIM1	9.906334263698781
NTN1	9.905698382985584
CT45A8	9.905236051837674
COPE	9.904243579081475
RHOQP1	9.904094675130635
ZFP42	9.902840417908113
DEFA4	9.902700793843994
RP11-131N11.4	9.9026651245481
CTC-301O7.4	9.900715656091053
CTB-60B18.6	9.898994545139951
DNM1P34	9.898498169956204
TNFRSF10A	9.898181668307586
EMC7	9.897492425917955
VOPP1	9.897063879567376
AC023271.1	9.896718335472556
RP5-1136G13.2	9.892929244110352
AC097713.3	9.891353429151064
RP1-170O19.14	9.890702356592307
CTD-2245F17.9	9.885626716629565
GGT7	9.883509107355524
VSTM1	9.88254334849331
GCOM2	9.881897930051279
CTD-2083E4.6	9.881657649204985
CCT6A	9.881539768460518
TPSAB1	9.880371893936465
TAC3	9.88015992825057
SPTSSA	9.8777900812287
UBTD1	9.872765108394042
MTNR1A	9.872242001884905
RP11-356C4.6	9.872001389892667
CTB-43E15.2	9.870803203642142
PRC1	9.868812008805309
HSP90B1	9.867473051992976
TRPM5	9.866818626764493
FAM136A	9.865352105165497
RP11-338K17.6	9.86384568957019
CCDC102A	9.863039093822037
KIF14	9.861205352772325
RP11-325N19.3	9.85984722740369
HERPUD2	9.857256889106846
CDYL	9.854635180853759
PHGDH	9.853577362844065
RP4-777O23.1	9.852608741250432
ADIRF-AS1	9.851232498819435
CSMD1	9.84979623659876
C1R	9.84902758719766
USP15	9.846659014957392
RP11-826N14.2	9.84636428465013
FLNA	9.844285492066206
GCH1	9.843819972618093
QKI	9.843709331461683
ELDR	9.842255054263177
RP4-666F24.3	9.841495510252303
AGKP1	9.841473915420819
TP53I13	9.840624561941752
EVA1A	9.839910985414352
DR1	9.839751135217442
MAP2	9.838591160366255
RP11-431D12.1	9.83829007418891
CROCCP2	9.838163359599644
MRPS18A	9.836406044493804
STK38	9.835633132936916
GFOD1	9.833959221613018
ANKRD27	9.832421212866128
CLTA	9.829938812655666
C1QB	9.829286480051042
RP11-254I22.1	9.826113126375791
HAUS7	9.822141365217226
MIR17HG	9.821420268602369
OR7E161P	9.82130085079221
RP11-153M3.1	9.82073991138541
CD200R1L	9.820513313839125
RP11-635N19.2	9.820219363887015
LRP5L	9.816328945858404
SNRPF	9.816052604426734
CDC7	9.813892235766751
DSPP	9.813777149574578
CEACAMP10	9.813702197760064
C2ORF54	9.812477094648441
ADAM11	9.810465504473395
RP11-111F5.4	9.80874505794352
TMEM41B	9.80761467289158
CLK3	9.807416028983297
PSMC6	9.807250248315915
SRPRB	9.804213061154595
C10ORF53	9.803290661719283
EML3	9.802412834203379
C17ORF75	9.800619699303429
RP11-848P1.2	9.800602147397163
CISD1	9.800017835913842
HMGN3-AS1	9.799792899707748
PLCB1	9.799273054582427
RP11-310P5.1	9.798597175779886
HBD	9.79797175396712
MARCH10	9.79743328913814
DOC2B	9.796152657457087
AC021224.1	9.79587879259618
RP11-203P23.2	9.795697529129747
LLGL1	9.79521497776754
ABCF1	9.794057185460986
COX7A2P1	9.793887875613594
NOM1	9.790567096323212
PLOD1	9.790549846369622
RARRES2	9.790149059913183
RP11-449J21.5	9.788792670705776
C2ORF27AP3	9.788372498421282
ARL6IP4	9.786702805334116
GPR182	9.786564844452784
RBAKDN	9.786172309387053
RP11-286H14.4	9.784186716370243
RP11-33A14.1	9.779783973133323
SAMSN1-AS1	9.77864083007039
USE1	9.776922517281351
RP11-734K21.3	9.775262808127877
AC010745.2	9.774694982253807
AC073321.4	9.770927644448431
FLVCR2	9.770344204703687
TRIM61	9.76805462642334
IGLV5-48	9.765897323870682
TIPIN	9.7649048186808
GABRA5	9.763672049239053
MMP23A	9.762153615453354
CHRM3-AS1	9.760659557080148
ATF5	9.760539944603892
OST4	9.760450729455249
RP11-69I8.2	9.759985780218186
CH507-42P11.7	9.759305832707048
LRRC8D	9.756796410086741
SLC48A1	9.756253501071207
NCF1B	9.752792290855488
ADAM20	9.751185561988688
RP11-164J13.1	9.750923496230671
RP11-806H10.4	9.749508487233394
ODAM	9.749046437536286
CAND2	9.747323231761351
AC007879.4	9.746784884011621
SLA2	9.742077596064938
GATA4	9.740724489640126
TUBB	9.740638156052862
CRISP2	9.737977436643407
ADAM8	9.734853115641986
LINC00880	9.733574938775472
CD164L2	9.733325003788245
CTD-2530N21.5	9.732220116108714
PPP2R3B	9.732069150484648
MICA	9.729777203822815
RP11-159H10.3	9.727505191139585
KCNH4	9.727354965346247
CDH10	9.727199100620238
RP1-152L7.5	9.726514937448513
AF131215.8	9.726493392876145
RP11-537H15.4	9.726318143496819
MAP3K14-AS1	9.725977685960952
TMSB4X	9.724773368063458
CTD-2583P5.3	9.724634019113788
TIMM17B	9.724240572020664
CNEP1R1	9.723518088951794
NUP160	9.72303142228344
TTC39DP	9.721780889392733
SSTR5	9.721645027591075
RP11-121L10.2	9.721248933018273
NNT	9.720884949727678
RP11-423G4.10	9.720048120557363
COA6	9.719272651492135
RP11-554E23.4	9.71913160404045
SERPINH1	9.717451324204173
IZUMO4	9.717293155148845
CNOT3	9.716329364547267
GAGE1	9.715064858645595
PYGO1	9.714227678077435
UGT2A1	9.711388281376994
ACOT8	9.710906339412709
TINAG	9.710229479118912
ORM1	9.70942715559601
OR7E11P	9.709151112868637
ZNF282	9.708314790537358
CEACAM8	9.708170904488135
RP11-328J2.1	9.706631378865392
PDCL3P3	9.706620358406662
SNF8	9.705412431154505
RP13-20L14.10	9.7052224941307
VBP1	9.704567282692118
RP11-20G13.3	9.703928520367386
TOR3A	9.702253593808623
TRIM51EP	9.699992287905964
SUV39H1	9.699886275497834
RP11-575F12.3	9.699749320929119
DLGAP4-AS1	9.69892178273394
RP11-49O14.2	9.697218861358097
LINC00645	9.697144671629564
CYTIP	9.696501148728048
ANKRD36BP2	9.696218081364428
RP11-88I21.1	9.696058117810226
PRDX1	9.693411700845695
PKHD1	9.692900033905717
RAX	9.691773741855066
LINC01370	9.691125003844295
RP11-89B16.1	9.689809904250243
CROCCP4	9.68498277523637
KCNQ1	9.684759475806516
CTD-2527I21.15	9.684520330571994
RP11-361D15.2	9.684015010077829
TPM3P9	9.68285446865543
RRP9	9.680276527116547
RNF222	9.678767789033506
CDIPT-AS1	9.676672367173255
C20ORF194	9.675868532823976
RP11-89K11.1	9.674851274454607
CSNK2B-LY6G5B-1181	9.673298068320284
SPHK1	9.672451220211208
GPR155	9.671761375537116
CAPN5	9.670764929594247
MYOM2	9.669713317706282
RP11-268G12.1	9.669468169098685
EHD3	9.668290451342868
FBXO5	9.668264137975262
TCF19	9.667499716257122
SIRPG	9.667418734051305
FERMT3	9.66449828254245
HOMER3	9.664464171467245
ANP32B	9.664223611060107
GLB1L3	9.663430885728477
ATOH8	9.663201548257272
TMEM64	9.661586440973585
IGHA2	9.66098068558638
RP11-567J20.3	9.659631736302645
EEF1E1P1	9.659598409873047
LDHBP2	9.659313224426985
FAM96AP2	9.658511281796452
YBX1P10	9.658066547625053
TNFSF15	9.657782489635453
PKD2L1	9.655737295824876
CYSLTR2	9.655692661750917
AP000619.5	9.655508682894155
IL23R	9.652077187908654
ADRA1D	9.65166066907139
RP11-307P5.1	9.651505900313966
CTA-221G9.7	9.650002072452704
RP11-128P17.2	9.649168163558377
